driver,ticker,lookback,threshold,holding,event_date,driver_change_pct,buy_date,sell_date,buy_price,sell_price,capital,shares,buy_mode,return_pct,profit_rp,ending_value
GOLD,HRTA.JK,10,0.5,5,2026-01-16,6.35,2026-01-20,2026-01-27,2620.0,2410.0,1000000,381.68,NEXT_DAY,-8.02,-80153.0,919847.0
GOLD,HRTA.JK,10,0.5,5,2026-02-13,6.54,2026-02-18,2026-02-25,2600.0,2980.0,1000000,384.62,NEXT_DAY,14.62,146154.0,1146154.0
GOLD,HRTA.JK,10,0.5,5,2026-03-06,1.72,2026-03-09,2026-03-16,2600.0,2600.0,1000000,384.62,NEXT_DAY,0.0,0.0,1000000.0
GOLD,HRTA.JK,10,0.5,5,2026-04-02,1.1,2026-04-06,2026-04-13,2430.0,2480.0,1000000,411.52,NEXT_DAY,2.06,20576.0,1020576.0
GOLD,HRTA.JK,10,0.5,5,2026-05-11,0.93,2026-05-12,2026-05-19,2670.0,2180.0,1000000,374.53,NEXT_DAY,-18.35,-183521.0,816479.0
GOLD,MDKA.JK,10,0.5,5,2026-01-16,6.35,2026-01-20,2026-01-27,3210.0,3210.0,1000000,311.53,NEXT_DAY,0.0,0.0,1000000.0
GOLD,MDKA.JK,10,0.5,5,2026-02-13,6.54,2026-02-18,2026-02-25,3290.0,3820.0,1000000,303.95,NEXT_DAY,16.11,161094.0,1161094.0
GOLD,MDKA.JK,10,0.5,5,2026-03-06,1.72,2026-03-09,2026-03-16,3330.0,3060.0,1000000,300.3,NEXT_DAY,-8.11,-81081.0,918919.0
GOLD,MDKA.JK,10,0.5,5,2026-04-02,1.1,2026-04-06,2026-04-13,3250.0,3150.0,1000000,307.69,NEXT_DAY,-3.08,-30769.0,969231.0
GOLD,MDKA.JK,10,0.5,5,2026-05-11,0.93,2026-05-12,2026-05-19,2870.0,2500.0,1000000,348.43,NEXT_DAY,-12.89,-128920.0,871080.0
GOLD,ANTM.JK,10,0.5,5,2026-01-16,6.35,2026-01-20,2026-01-27,4120.0,4610.0,1000000,242.72,NEXT_DAY,11.89,118932.0,1118932.0
GOLD,ANTM.JK,10,0.5,5,2026-02-13,6.54,2026-02-18,2026-02-25,4050.0,4460.0,1000000,246.91,NEXT_DAY,10.12,101235.0,1101235.0
GOLD,ANTM.JK,10,0.5,5,2026-03-06,1.72,2026-03-09,2026-03-16,3820.0,3640.0,1000000,261.78,NEXT_DAY,-4.71,-47120.0,952880.0
GOLD,ANTM.JK,10,0.5,5,2026-04-02,1.1,2026-04-06,2026-04-13,3650.0,3750.0,1000000,273.97,NEXT_DAY,2.74,27397.0,1027397.0
GOLD,ANTM.JK,10,0.5,5,2026-05-11,0.93,2026-05-12,2026-05-19,3570.0,3060.0,1000000,280.11,NEXT_DAY,-14.29,-142857.0,857143.0
GOLD,BRMS.JK,10,0.5,5,2026-01-16,6.35,2026-01-20,2026-01-27,1310.0,1295.0,1000000,763.36,NEXT_DAY,-1.15,-11450.0,988550.0
GOLD,BRMS.JK,10,0.5,5,2026-02-13,6.54,2026-02-18,2026-02-25,1040.0,980.0,1000000,961.54,NEXT_DAY,-5.77,-57692.0,942308.0
GOLD,BRMS.JK,10,0.5,5,2026-03-06,1.72,2026-03-09,2026-03-16,755.0,675.0,1000000,1324.5,NEXT_DAY,-10.6,-105960.0,894040.0
GOLD,BRMS.JK,10,0.5,5,2026-04-02,1.1,2026-04-06,2026-04-13,760.0,870.0,1000000,1315.79,NEXT_DAY,14.47,144737.0,1144737.0
GOLD,BRMS.JK,10,0.5,5,2026-05-11,0.93,2026-05-12,2026-05-19,760.0,670.0,1000000,1315.79,NEXT_DAY,-11.84,-118421.0,881579.0
GOLD,PSAB.JK,10,0.5,5,2026-01-16,6.35,2026-01-20,2026-01-27,655.0,625.0,1000000,1526.72,NEXT_DAY,-4.58,-45802.0,954198.0
GOLD,PSAB.JK,10,0.5,5,2026-02-13,6.54,2026-02-18,2026-02-25,535.0,570.0,1000000,1869.16,NEXT_DAY,6.54,65421.0,1065421.0
GOLD,PSAB.JK,10,0.5,5,2026-03-06,1.72,2026-03-09,2026-03-16,476.0,555.0,1000000,2100.84,NEXT_DAY,16.6,165966.0,1165966.0
GOLD,PSAB.JK,10,0.5,5,2026-04-02,1.1,2026-04-06,2026-04-13,525.0,515.0,1000000,1904.76,NEXT_DAY,-1.9,-19048.0,980952.0
GOLD,PSAB.JK,10,0.5,5,2026-05-11,0.93,2026-05-12,2026-05-19,520.0,412.0,1000000,1923.08,NEXT_DAY,-20.77,-207692.0,792308.0
GOLD,HRTA.JK,10,0.5,10,2026-01-16,6.35,2026-01-20,2026-02-03,2620.0,2160.0,1000000,381.68,NEXT_DAY,-17.56,-175573.0,824427.0
GOLD,HRTA.JK,10,0.5,10,2026-02-13,6.54,2026-02-18,2026-03-04,2600.0,3000.0,1000000,384.62,NEXT_DAY,15.38,153846.0,1153846.0
GOLD,HRTA.JK,10,0.5,10,2026-03-06,1.72,2026-03-09,2026-03-30,2600.0,2200.0,1000000,384.62,NEXT_DAY,-15.38,-153846.0,846154.0
GOLD,HRTA.JK,10,0.5,10,2026-04-02,1.1,2026-04-06,2026-04-20,2430.0,2880.0,1000000,411.52,NEXT_DAY,18.52,185185.0,1185185.0
GOLD,HRTA.JK,10,0.5,10,2026-05-11,0.93,2026-05-12,2026-05-26,2670.0,2370.0,1000000,374.53,NEXT_DAY,-11.24,-112360.0,887640.0
GOLD,MDKA.JK,10,0.5,10,2026-01-16,6.35,2026-01-20,2026-02-03,3210.0,2950.0,1000000,311.53,NEXT_DAY,-8.1,-80997.0,919003.0
GOLD,MDKA.JK,10,0.5,10,2026-02-13,6.54,2026-02-18,2026-03-04,3290.0,3430.0,1000000,303.95,NEXT_DAY,4.26,42553.0,1042553.0
GOLD,MDKA.JK,10,0.5,10,2026-03-06,1.72,2026-03-09,2026-03-30,3330.0,3100.0,1000000,300.3,NEXT_DAY,-6.91,-69069.0,930931.0
GOLD,MDKA.JK,10,0.5,10,2026-04-02,1.1,2026-04-06,2026-04-20,3250.0,3350.0,1000000,307.69,NEXT_DAY,3.08,30769.0,1030769.0
GOLD,MDKA.JK,10,0.5,10,2026-05-11,0.93,2026-05-12,2026-05-26,2870.0,2720.0,1000000,348.43,NEXT_DAY,-5.23,-52265.0,947735.0
GOLD,ANTM.JK,10,0.5,10,2026-01-16,6.35,2026-01-20,2026-02-03,4120.0,3930.0,1000000,242.72,NEXT_DAY,-4.61,-46117.0,953883.0
GOLD,ANTM.JK,10,0.5,10,2026-02-13,6.54,2026-02-18,2026-03-04,4050.0,4050.0,1000000,246.91,NEXT_DAY,0.0,0.0,1000000.0
GOLD,ANTM.JK,10,0.5,10,2026-03-06,1.72,2026-03-09,2026-03-30,3820.0,3500.0,1000000,261.78,NEXT_DAY,-8.38,-83770.0,916230.0
GOLD,ANTM.JK,10,0.5,10,2026-04-02,1.1,2026-04-06,2026-04-20,3650.0,4010.0,1000000,273.97,NEXT_DAY,9.86,98630.0,1098630.0
GOLD,ANTM.JK,10,0.5,10,2026-05-11,0.93,2026-05-12,2026-05-26,3570.0,2960.0,1000000,280.11,NEXT_DAY,-17.09,-170868.0,829132.0
GOLD,BRMS.JK,10,0.5,10,2026-01-16,6.35,2026-01-20,2026-02-03,1310.0,955.0,1000000,763.36,NEXT_DAY,-27.1,-270992.0,729008.0
GOLD,BRMS.JK,10,0.5,10,2026-02-13,6.54,2026-02-18,2026-03-04,1040.0,850.0,1000000,961.54,NEXT_DAY,-18.27,-182692.0,817308.0
GOLD,BRMS.JK,10,0.5,10,2026-03-06,1.72,2026-03-09,2026-03-30,755.0,765.0,1000000,1324.5,NEXT_DAY,1.32,13245.0,1013245.0
GOLD,BRMS.JK,10,0.5,10,2026-04-02,1.1,2026-04-06,2026-04-20,760.0,905.0,1000000,1315.79,NEXT_DAY,19.08,190789.0,1190789.0
GOLD,BRMS.JK,10,0.5,10,2026-05-11,0.93,2026-05-12,2026-05-26,760.0,605.0,1000000,1315.79,NEXT_DAY,-20.39,-203947.0,796053.0
GOLD,PSAB.JK,10,0.5,10,2026-01-16,6.35,2026-01-20,2026-02-03,655.0,510.0,1000000,1526.72,NEXT_DAY,-22.14,-221374.0,778626.0
GOLD,PSAB.JK,10,0.5,10,2026-02-13,6.54,2026-02-18,2026-03-04,535.0,530.0,1000000,1869.16,NEXT_DAY,-0.93,-9346.0,990654.0
GOLD,PSAB.JK,10,0.5,10,2026-03-06,1.72,2026-03-09,2026-03-30,476.0,466.0,1000000,2100.84,NEXT_DAY,-2.1,-21008.0,978992.0
GOLD,PSAB.JK,10,0.5,10,2026-04-02,1.1,2026-04-06,2026-04-20,525.0,555.0,1000000,1904.76,NEXT_DAY,5.71,57143.0,1057143.0
GOLD,PSAB.JK,10,0.5,10,2026-05-11,0.93,2026-05-12,2026-05-26,520.0,468.0,1000000,1923.08,NEXT_DAY,-10.0,-100000.0,900000.0
GOLD,HRTA.JK,10,1.0,1,2026-01-16,6.35,2026-01-20,2026-01-21,2620.0,2550.0,1000000,381.68,NEXT_DAY,-2.67,-26718.0,973282.0
GOLD,HRTA.JK,10,1.0,1,2026-02-13,6.54,2026-02-18,2026-02-19,2600.0,2700.0,1000000,384.62,NEXT_DAY,3.85,38462.0,1038462.0
GOLD,HRTA.JK,10,1.0,1,2026-03-06,1.72,2026-03-09,2026-03-10,2600.0,2700.0,1000000,384.62,NEXT_DAY,3.85,38462.0,1038462.0
GOLD,HRTA.JK,10,1.0,1,2026-04-02,1.1,2026-04-06,2026-04-07,2430.0,2420.0,1000000,411.52,NEXT_DAY,-0.41,-4115.0,995885.0
GOLD,HRTA.JK,10,1.0,1,2026-05-12,1.88,2026-05-13,2026-05-14,2660.0,2660.0,1000000,375.94,NEXT_DAY,0.0,0.0,1000000.0
GOLD,MDKA.JK,10,1.0,1,2026-01-16,6.35,2026-01-20,2026-01-21,3210.0,3310.0,1000000,311.53,NEXT_DAY,3.12,31153.0,1031153.0
GOLD,MDKA.JK,10,1.0,1,2026-02-13,6.54,2026-02-18,2026-02-19,3290.0,3530.0,1000000,303.95,NEXT_DAY,7.29,72948.0,1072948.0
GOLD,MDKA.JK,10,1.0,1,2026-03-06,1.72,2026-03-09,2026-03-10,3330.0,3500.0,1000000,300.3,NEXT_DAY,5.11,51051.0,1051051.0
GOLD,MDKA.JK,10,1.0,1,2026-04-02,1.1,2026-04-06,2026-04-07,3250.0,3160.0,1000000,307.69,NEXT_DAY,-2.77,-27692.0,972308.0
GOLD,MDKA.JK,10,1.0,1,2026-05-12,1.88,2026-05-13,2026-05-14,2730.0,2730.0,1000000,366.3,NEXT_DAY,0.0,0.0,1000000.0
GOLD,ANTM.JK,10,1.0,1,2026-01-16,6.35,2026-01-20,2026-01-21,4120.0,4270.0,1000000,242.72,NEXT_DAY,3.64,36408.0,1036408.0
GOLD,ANTM.JK,10,1.0,1,2026-02-13,6.54,2026-02-18,2026-02-19,4050.0,4230.0,1000000,246.91,NEXT_DAY,4.44,44444.0,1044444.0
GOLD,ANTM.JK,10,1.0,1,2026-03-06,1.72,2026-03-09,2026-03-10,3820.0,4020.0,1000000,261.78,NEXT_DAY,5.24,52356.0,1052356.0
GOLD,ANTM.JK,10,1.0,1,2026-04-02,1.1,2026-04-06,2026-04-07,3650.0,3470.0,1000000,273.97,NEXT_DAY,-4.93,-49315.0,950685.0
GOLD,ANTM.JK,10,1.0,1,2026-05-12,1.88,2026-05-13,2026-05-14,3500.0,3500.0,1000000,285.71,NEXT_DAY,0.0,0.0,1000000.0
GOLD,BRMS.JK,10,1.0,1,2026-01-16,6.35,2026-01-20,2026-01-21,1310.0,1265.0,1000000,763.36,NEXT_DAY,-3.44,-34351.0,965649.0
GOLD,BRMS.JK,10,1.0,1,2026-02-13,6.54,2026-02-18,2026-02-19,1040.0,1055.0,1000000,961.54,NEXT_DAY,1.44,14423.0,1014423.0
GOLD,BRMS.JK,10,1.0,1,2026-03-06,1.72,2026-03-09,2026-03-10,755.0,855.0,1000000,1324.5,NEXT_DAY,13.25,132450.0,1132450.0
GOLD,BRMS.JK,10,1.0,1,2026-04-02,1.1,2026-04-06,2026-04-07,760.0,760.0,1000000,1315.79,NEXT_DAY,0.0,0.0,1000000.0
GOLD,BRMS.JK,10,1.0,1,2026-05-12,1.88,2026-05-13,2026-05-14,770.0,770.0,1000000,1298.7,NEXT_DAY,0.0,0.0,1000000.0
GOLD,PSAB.JK,10,1.0,1,2026-01-16,6.35,2026-01-20,2026-01-21,655.0,650.0,1000000,1526.72,NEXT_DAY,-0.76,-7634.0,992366.0
GOLD,PSAB.JK,10,1.0,1,2026-02-13,6.54,2026-02-18,2026-02-19,535.0,560.0,1000000,1869.16,NEXT_DAY,4.67,46729.0,1046729.0
GOLD,PSAB.JK,10,1.0,1,2026-03-06,1.72,2026-03-09,2026-03-10,476.0,505.0,1000000,2100.84,NEXT_DAY,6.09,60924.0,1060924.0
GOLD,PSAB.JK,10,1.0,1,2026-04-02,1.1,2026-04-06,2026-04-07,525.0,505.0,1000000,1904.76,NEXT_DAY,-3.81,-38095.0,961905.0
GOLD,PSAB.JK,10,1.0,1,2026-05-12,1.88,2026-05-13,2026-05-14,500.0,500.0,1000000,2000.0,NEXT_DAY,0.0,0.0,1000000.0
GOLD,HRTA.JK,10,1.0,2,2026-01-16,6.35,2026-01-20,2026-01-22,2620.0,2320.0,1000000,381.68,NEXT_DAY,-11.45,-114504.0,885496.0
GOLD,HRTA.JK,10,1.0,2,2026-02-13,6.54,2026-02-18,2026-02-20,2600.0,2750.0,1000000,384.62,NEXT_DAY,5.77,57692.0,1057692.0
GOLD,HRTA.JK,10,1.0,2,2026-03-06,1.72,2026-03-09,2026-03-11,2600.0,2680.0,1000000,384.62,NEXT_DAY,3.08,30769.0,1030769.0
GOLD,HRTA.JK,10,1.0,2,2026-04-02,1.1,2026-04-06,2026-04-08,2430.0,2570.0,1000000,411.52,NEXT_DAY,5.76,57613.0,1057613.0
GOLD,HRTA.JK,10,1.0,2,2026-05-12,1.88,2026-05-13,2026-05-15,2660.0,2660.0,1000000,375.94,NEXT_DAY,0.0,0.0,1000000.0
GOLD,MDKA.JK,10,1.0,2,2026-01-16,6.35,2026-01-20,2026-01-22,3210.0,3240.0,1000000,311.53,NEXT_DAY,0.93,9346.0,1009346.0
GOLD,MDKA.JK,10,1.0,2,2026-02-13,6.54,2026-02-18,2026-02-20,3290.0,3590.0,1000000,303.95,NEXT_DAY,9.12,91185.0,1091185.0
GOLD,MDKA.JK,10,1.0,2,2026-03-06,1.72,2026-03-09,2026-03-11,3330.0,3370.0,1000000,300.3,NEXT_DAY,1.2,12012.0,1012012.0
GOLD,MDKA.JK,10,1.0,2,2026-04-02,1.1,2026-04-06,2026-04-08,3250.0,3300.0,1000000,307.69,NEXT_DAY,1.54,15385.0,1015385.0
GOLD,MDKA.JK,10,1.0,2,2026-05-12,1.88,2026-05-13,2026-05-15,2730.0,2730.0,1000000,366.3,NEXT_DAY,0.0,0.0,1000000.0
GOLD,ANTM.JK,10,1.0,2,2026-01-16,6.35,2026-01-20,2026-01-22,4120.0,4220.0,1000000,242.72,NEXT_DAY,2.43,24272.0,1024272.0
GOLD,ANTM.JK,10,1.0,2,2026-02-13,6.54,2026-02-18,2026-02-20,4050.0,4220.0,1000000,246.91,NEXT_DAY,4.2,41975.0,1041975.0
GOLD,ANTM.JK,10,1.0,2,2026-03-06,1.72,2026-03-09,2026-03-11,3820.0,3970.0,1000000,261.78,NEXT_DAY,3.93,39267.0,1039267.0
GOLD,ANTM.JK,10,1.0,2,2026-04-02,1.1,2026-04-06,2026-04-08,3650.0,3740.0,1000000,273.97,NEXT_DAY,2.47,24658.0,1024658.0
GOLD,ANTM.JK,10,1.0,2,2026-05-12,1.88,2026-05-13,2026-05-15,3500.0,3500.0,1000000,285.71,NEXT_DAY,0.0,0.0,1000000.0
GOLD,BRMS.JK,10,1.0,2,2026-01-16,6.35,2026-01-20,2026-01-22,1310.0,1230.0,1000000,763.36,NEXT_DAY,-6.11,-61069.0,938931.0
GOLD,BRMS.JK,10,1.0,2,2026-02-13,6.54,2026-02-18,2026-02-20,1040.0,1060.0,1000000,961.54,NEXT_DAY,1.92,19231.0,1019231.0
GOLD,BRMS.JK,10,1.0,2,2026-03-06,1.72,2026-03-09,2026-03-11,755.0,840.0,1000000,1324.5,NEXT_DAY,11.26,112583.0,1112583.0
GOLD,BRMS.JK,10,1.0,2,2026-04-02,1.1,2026-04-06,2026-04-08,760.0,865.0,1000000,1315.79,NEXT_DAY,13.82,138158.0,1138158.0
GOLD,BRMS.JK,10,1.0,2,2026-05-12,1.88,2026-05-13,2026-05-15,770.0,770.0,1000000,1298.7,NEXT_DAY,0.0,0.0,1000000.0
GOLD,PSAB.JK,10,1.0,2,2026-01-16,6.35,2026-01-20,2026-01-22,655.0,625.0,1000000,1526.72,NEXT_DAY,-4.58,-45802.0,954198.0
GOLD,PSAB.JK,10,1.0,2,2026-02-13,6.54,2026-02-18,2026-02-20,535.0,565.0,1000000,1869.16,NEXT_DAY,5.61,56075.0,1056075.0
GOLD,PSAB.JK,10,1.0,2,2026-03-06,1.72,2026-03-09,2026-03-11,476.0,492.0,1000000,2100.84,NEXT_DAY,3.36,33613.0,1033613.0
GOLD,PSAB.JK,10,1.0,2,2026-04-02,1.1,2026-04-06,2026-04-08,525.0,535.0,1000000,1904.76,NEXT_DAY,1.9,19048.0,1019048.0
GOLD,PSAB.JK,10,1.0,2,2026-05-12,1.88,2026-05-13,2026-05-15,500.0,500.0,1000000,2000.0,NEXT_DAY,0.0,0.0,1000000.0
GOLD,HRTA.JK,10,1.0,3,2026-01-16,6.35,2026-01-20,2026-01-23,2620.0,2330.0,1000000,381.68,NEXT_DAY,-11.07,-110687.0,889313.0
GOLD,HRTA.JK,10,1.0,3,2026-02-13,6.54,2026-02-18,2026-02-23,2600.0,2850.0,1000000,384.62,NEXT_DAY,9.62,96154.0,1096154.0
GOLD,HRTA.JK,10,1.0,3,2026-03-06,1.72,2026-03-09,2026-03-12,2600.0,2630.0,1000000,384.62,NEXT_DAY,1.15,11538.0,1011538.0
GOLD,HRTA.JK,10,1.0,3,2026-04-02,1.1,2026-04-06,2026-04-09,2430.0,2590.0,1000000,411.52,NEXT_DAY,6.58,65844.0,1065844.0
GOLD,HRTA.JK,10,1.0,3,2026-05-12,1.88,2026-05-13,2026-05-18,2660.0,2370.0,1000000,375.94,NEXT_DAY,-10.9,-109023.0,890977.0
GOLD,MDKA.JK,10,1.0,3,2026-01-16,6.35,2026-01-20,2026-01-23,3210.0,3300.0,1000000,311.53,NEXT_DAY,2.8,28037.0,1028037.0
GOLD,MDKA.JK,10,1.0,3,2026-02-13,6.54,2026-02-18,2026-02-23,3290.0,3740.0,1000000,303.95,NEXT_DAY,13.68,136778.0,1136778.0
GOLD,MDKA.JK,10,1.0,3,2026-03-06,1.72,2026-03-09,2026-03-12,3330.0,3370.0,1000000,300.3,NEXT_DAY,1.2,12012.0,1012012.0
GOLD,MDKA.JK,10,1.0,3,2026-04-02,1.1,2026-04-06,2026-04-09,3250.0,3230.0,1000000,307.69,NEXT_DAY,-0.62,-6154.0,993846.0
GOLD,MDKA.JK,10,1.0,3,2026-05-12,1.88,2026-05-13,2026-05-18,2730.0,2660.0,1000000,366.3,NEXT_DAY,-2.56,-25641.0,974359.0
GOLD,ANTM.JK,10,1.0,3,2026-01-16,6.35,2026-01-20,2026-01-23,4120.0,4290.0,1000000,242.72,NEXT_DAY,4.13,41262.0,1041262.0
GOLD,ANTM.JK,10,1.0,3,2026-02-13,6.54,2026-02-18,2026-02-23,4050.0,4390.0,1000000,246.91,NEXT_DAY,8.4,83951.0,1083951.0
GOLD,ANTM.JK,10,1.0,3,2026-03-06,1.72,2026-03-09,2026-03-12,3820.0,3890.0,1000000,261.78,NEXT_DAY,1.83,18325.0,1018325.0
GOLD,ANTM.JK,10,1.0,3,2026-04-02,1.1,2026-04-06,2026-04-09,3650.0,3750.0,1000000,273.97,NEXT_DAY,2.74,27397.0,1027397.0
GOLD,ANTM.JK,10,1.0,3,2026-05-12,1.88,2026-05-13,2026-05-18,3500.0,3160.0,1000000,285.71,NEXT_DAY,-9.71,-97143.0,902857.0
GOLD,BRMS.JK,10,1.0,3,2026-01-16,6.35,2026-01-20,2026-01-23,1310.0,1250.0,1000000,763.36,NEXT_DAY,-4.58,-45802.0,954198.0
GOLD,BRMS.JK,10,1.0,3,2026-02-13,6.54,2026-02-18,2026-02-23,1040.0,1060.0,1000000,961.54,NEXT_DAY,1.92,19231.0,1019231.0
GOLD,BRMS.JK,10,1.0,3,2026-03-06,1.72,2026-03-09,2026-03-12,755.0,815.0,1000000,1324.5,NEXT_DAY,7.95,79470.0,1079470.0
GOLD,BRMS.JK,10,1.0,3,2026-04-02,1.1,2026-04-06,2026-04-09,760.0,845.0,1000000,1315.79,NEXT_DAY,11.18,111842.0,1111842.0
GOLD,BRMS.JK,10,1.0,3,2026-05-12,1.88,2026-05-13,2026-05-18,770.0,720.0,1000000,1298.7,NEXT_DAY,-6.49,-64935.0,935065.0
GOLD,PSAB.JK,10,1.0,3,2026-01-16,6.35,2026-01-20,2026-01-23,655.0,620.0,1000000,1526.72,NEXT_DAY,-5.34,-53435.0,946565.0
GOLD,PSAB.JK,10,1.0,3,2026-02-13,6.54,2026-02-18,2026-02-23,535.0,570.0,1000000,1869.16,NEXT_DAY,6.54,65421.0,1065421.0
GOLD,PSAB.JK,10,1.0,3,2026-03-06,1.72,2026-03-09,2026-03-12,476.0,482.0,1000000,2100.84,NEXT_DAY,1.26,12605.0,1012605.0
GOLD,PSAB.JK,10,1.0,3,2026-04-02,1.1,2026-04-06,2026-04-09,525.0,510.0,1000000,1904.76,NEXT_DAY,-2.86,-28571.0,971429.0
GOLD,PSAB.JK,10,1.0,3,2026-05-12,1.88,2026-05-13,2026-05-18,500.0,466.0,1000000,2000.0,NEXT_DAY,-6.8,-68000.0,932000.0
GOLD,HRTA.JK,10,1.0,5,2026-01-16,6.35,2026-01-20,2026-01-27,2620.0,2410.0,1000000,381.68,NEXT_DAY,-8.02,-80153.0,919847.0
GOLD,HRTA.JK,10,1.0,5,2026-02-13,6.54,2026-02-18,2026-02-25,2600.0,2980.0,1000000,384.62,NEXT_DAY,14.62,146154.0,1146154.0
GOLD,HRTA.JK,10,1.0,5,2026-03-06,1.72,2026-03-09,2026-03-16,2600.0,2600.0,1000000,384.62,NEXT_DAY,0.0,0.0,1000000.0
GOLD,HRTA.JK,10,1.0,5,2026-04-02,1.1,2026-04-06,2026-04-13,2430.0,2480.0,1000000,411.52,NEXT_DAY,2.06,20576.0,1020576.0
GOLD,HRTA.JK,10,1.0,5,2026-05-12,1.88,2026-05-13,2026-05-20,2660.0,2170.0,1000000,375.94,NEXT_DAY,-18.42,-184211.0,815789.0
GOLD,MDKA.JK,10,1.0,5,2026-01-16,6.35,2026-01-20,2026-01-27,3210.0,3210.0,1000000,311.53,NEXT_DAY,0.0,0.0,1000000.0
GOLD,MDKA.JK,10,1.0,5,2026-02-13,6.54,2026-02-18,2026-02-25,3290.0,3820.0,1000000,303.95,NEXT_DAY,16.11,161094.0,1161094.0
GOLD,MDKA.JK,10,1.0,5,2026-03-06,1.72,2026-03-09,2026-03-16,3330.0,3060.0,1000000,300.3,NEXT_DAY,-8.11,-81081.0,918919.0
GOLD,MDKA.JK,10,1.0,5,2026-04-02,1.1,2026-04-06,2026-04-13,3250.0,3150.0,1000000,307.69,NEXT_DAY,-3.08,-30769.0,969231.0
GOLD,MDKA.JK,10,1.0,5,2026-05-12,1.88,2026-05-13,2026-05-20,2730.0,2350.0,1000000,366.3,NEXT_DAY,-13.92,-139194.0,860806.0
GOLD,ANTM.JK,10,1.0,5,2026-01-16,6.35,2026-01-20,2026-01-27,4120.0,4610.0,1000000,242.72,NEXT_DAY,11.89,118932.0,1118932.0
GOLD,ANTM.JK,10,1.0,5,2026-02-13,6.54,2026-02-18,2026-02-25,4050.0,4460.0,1000000,246.91,NEXT_DAY,10.12,101235.0,1101235.0
GOLD,ANTM.JK,10,1.0,5,2026-03-06,1.72,2026-03-09,2026-03-16,3820.0,3640.0,1000000,261.78,NEXT_DAY,-4.71,-47120.0,952880.0
GOLD,ANTM.JK,10,1.0,5,2026-04-02,1.1,2026-04-06,2026-04-13,3650.0,3750.0,1000000,273.97,NEXT_DAY,2.74,27397.0,1027397.0
GOLD,ANTM.JK,10,1.0,5,2026-05-12,1.88,2026-05-13,2026-05-20,3500.0,3100.0,1000000,285.71,NEXT_DAY,-11.43,-114286.0,885714.0
GOLD,BRMS.JK,10,1.0,5,2026-01-16,6.35,2026-01-20,2026-01-27,1310.0,1295.0,1000000,763.36,NEXT_DAY,-1.15,-11450.0,988550.0
GOLD,BRMS.JK,10,1.0,5,2026-02-13,6.54,2026-02-18,2026-02-25,1040.0,980.0,1000000,961.54,NEXT_DAY,-5.77,-57692.0,942308.0
GOLD,BRMS.JK,10,1.0,5,2026-03-06,1.72,2026-03-09,2026-03-16,755.0,675.0,1000000,1324.5,NEXT_DAY,-10.6,-105960.0,894040.0
GOLD,BRMS.JK,10,1.0,5,2026-04-02,1.1,2026-04-06,2026-04-13,760.0,870.0,1000000,1315.79,NEXT_DAY,14.47,144737.0,1144737.0
GOLD,BRMS.JK,10,1.0,5,2026-05-12,1.88,2026-05-13,2026-05-20,770.0,660.0,1000000,1298.7,NEXT_DAY,-14.29,-142857.0,857143.0
GOLD,PSAB.JK,10,1.0,5,2026-01-16,6.35,2026-01-20,2026-01-27,655.0,625.0,1000000,1526.72,NEXT_DAY,-4.58,-45802.0,954198.0
GOLD,PSAB.JK,10,1.0,5,2026-02-13,6.54,2026-02-18,2026-02-25,535.0,570.0,1000000,1869.16,NEXT_DAY,6.54,65421.0,1065421.0
GOLD,PSAB.JK,10,1.0,5,2026-03-06,1.72,2026-03-09,2026-03-16,476.0,555.0,1000000,2100.84,NEXT_DAY,16.6,165966.0,1165966.0
GOLD,PSAB.JK,10,1.0,5,2026-04-02,1.1,2026-04-06,2026-04-13,525.0,515.0,1000000,1904.76,NEXT_DAY,-1.9,-19048.0,980952.0
GOLD,PSAB.JK,10,1.0,5,2026-05-12,1.88,2026-05-13,2026-05-20,500.0,390.0,1000000,2000.0,NEXT_DAY,-22.0,-220000.0,780000.0
GOLD,HRTA.JK,10,1.0,10,2026-01-16,6.35,2026-01-20,2026-02-03,2620.0,2160.0,1000000,381.68,NEXT_DAY,-17.56,-175573.0,824427.0
GOLD,HRTA.JK,10,1.0,10,2026-02-13,6.54,2026-02-18,2026-03-04,2600.0,3000.0,1000000,384.62,NEXT_DAY,15.38,153846.0,1153846.0
GOLD,HRTA.JK,10,1.0,10,2026-03-06,1.72,2026-03-09,2026-03-30,2600.0,2200.0,1000000,384.62,NEXT_DAY,-15.38,-153846.0,846154.0
GOLD,HRTA.JK,10,1.0,10,2026-04-02,1.1,2026-04-06,2026-04-20,2430.0,2880.0,1000000,411.52,NEXT_DAY,18.52,185185.0,1185185.0
GOLD,HRTA.JK,10,1.0,10,2026-05-12,1.88,2026-05-13,2026-05-27,2660.0,2370.0,1000000,375.94,NEXT_DAY,-10.9,-109023.0,890977.0
GOLD,MDKA.JK,10,1.0,10,2026-01-16,6.35,2026-01-20,2026-02-03,3210.0,2950.0,1000000,311.53,NEXT_DAY,-8.1,-80997.0,919003.0
GOLD,MDKA.JK,10,1.0,10,2026-02-13,6.54,2026-02-18,2026-03-04,3290.0,3430.0,1000000,303.95,NEXT_DAY,4.26,42553.0,1042553.0
GOLD,MDKA.JK,10,1.0,10,2026-03-06,1.72,2026-03-09,2026-03-30,3330.0,3100.0,1000000,300.3,NEXT_DAY,-6.91,-69069.0,930931.0
